life_expectancy;continent;location;date;total_cases;total_deaths;hospital_beds_per_thousand;gdp_per_capita;population;population_density;median_age;aged_65_older
78.57;Europe;Albania;10/06/2020;12990;340;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;11/06/2020;13410;340;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;12/06/2020;13850;350;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;13/06/2020;14160;360;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;14/06/2020;14640;360;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;15/06/2020;15210;360;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;16/06/2020;15900;360;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;17/06/2020;16720;370;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;18/06/2020;17220;380;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;19/06/2020;17880;390;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;20/06/2020;18380;420;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;21/06/2020;18910;430;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;22/06/2020;19270;440;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;23/06/2020;19950;440;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;24/06/2020;20470;450;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;25/06/2020;21140;470;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;26/06/2020;21920;490;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;27/06/2020;22690;510;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;28/06/2020;23300;530;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;29/06/2020;24020;550;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;30/06/2020;24660;580;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;01/07/2020;25350;620;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;02/07/2020;25800;650;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;03/07/2020;26620;690;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;04/07/2020;27520;720;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;05/07/2020;28190;740;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;06/07/2020;28930;760;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;07/07/2020;29640;790;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;08/07/2020;30380;810;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;09/07/2020;31060;830;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;10/07/2020;31880;830;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;11/07/2020;32780;850;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;12/07/2020;33710;890;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;13/07/2020;34540;930;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;14/07/2020;35710;950;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;15/07/2020;36670;970;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;16/07/2020;37520;1010;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;17/07/2020;38510;1040;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;18/07/2020;39060;1070;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;19/07/2020;40080;1110;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;20/07/2020;40900;1120;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;21/07/2020;41710;1130;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;22/07/2020;42900;1170;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;23/07/2020;43580;1200;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;24/07/2020;44660;1230;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;25/07/2020;45700;1280;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;26/07/2020;46370;1340;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;27/07/2020;47630;1380;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;28/07/2020;48800;1440;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;29/07/2020;49970;1480;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;30/07/2020;51050;1500;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;31/07/2020;51970;1540;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;01/08/2020;52760;1570;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;02/08/2020;53960;1610;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;03/08/2020;55190;1660;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;04/08/2020;56200;1720;289;11803431;28778000;104871;38.0;13188
78.57;Europe;Albania;05/08/2020;57500;1760;289;11803431;28778000;104871;38.0;13188
76.88;Africa;Algeria;31/12/2019;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;01/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;02/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;03/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;04/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;05/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;06/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;07/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;08/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;09/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;10/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;11/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;12/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;13/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;14/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;15/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;16/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;17/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;18/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;19/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;20/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;21/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;22/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;23/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;24/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;25/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;26/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;27/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;28/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;29/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;30/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;31/01/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;01/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;02/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;03/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;04/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;05/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;06/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;07/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;08/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;09/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;10/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;11/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;12/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;13/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;14/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;15/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;16/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;17/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;18/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;19/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;20/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;21/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;22/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;23/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;24/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;25/02/2020;0;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;26/02/2020;10;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;27/02/2020;10;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;28/02/2020;10;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;29/02/2020;10;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;01/03/2020;30;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;02/03/2020;30;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;04/03/2020;50;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;05/03/2020;120;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;06/03/2020;170;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;09/03/2020;200;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;12/03/2020;200;0;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;13/03/2020;250;10;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;14/03/2020;260;20;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;15/03/2020;370;20;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;16/03/2020;480;40;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;17/03/2020;580;40;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;18/03/2020;600;50;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;19/03/2020;720;60;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;20/03/2020;900;70;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;21/03/2020;1020;100;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;22/03/2020;1390;150;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;23/03/2020;2010;170;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;24/03/2020;2300;170;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;25/03/2020;2640;190;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;26/03/2020;3020;210;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;27/03/2020;3670;250;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;28/03/2020;4090;260;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;29/03/2020;4540;290;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;30/03/2020;5110;310;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;31/03/2020;5840;350;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;01/04/2020;7160;440;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;02/04/2020;8470;580;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;03/04/2020;9860;630;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;04/04/2020;11710;1050;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;05/04/2020;12510;1300;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;06/04/2020;13200;1520;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;07/04/2020;14230;1730;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;08/04/2020;14680;1930;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;09/04/2020;15720;2050;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;10/04/2020;16660;2350;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;11/04/2020;17610;2560;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;12/04/2020;18250;2750;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;13/04/2020;19140;2930;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;14/04/2020;19830;3130;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;15/04/2020;20700;3250;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;16/04/2020;21600;3360;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;17/04/2020;22680;3480;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;18/04/2020;24180;3640;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;19/04/2020;25350;3670;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;20/04/2020;26290;3750;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;21/04/2020;27180;3840;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;22/04/2020;28110;3920;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;23/04/2020;29100;4020;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;24/04/2020;30070;4070;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;25/04/2020;31270;4150;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;26/04/2020;32560;4190;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;27/04/2020;33820;4250;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;28/04/2020;35170;4320;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;29/04/2020;36490;4370;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;30/04/2020;38480;4440;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;01/05/2020;40060;4500;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;02/05/2020;41540;4530;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;03/05/2020;42950;4590;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;04/05/2020;44740;4630;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;05/05/2020;46480;4650;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;06/05/2020;48380;4700;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;07/05/2020;49970;4760;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;08/05/2020;51820;4830;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;09/05/2020;53690;4880;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;10/05/2020;55580;4940;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;11/05/2020;57230;5020;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;12/05/2020;58910;5070;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;13/05/2020;60670;5150;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;14/05/2020;62530;5220;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;15/05/2020;64420;5290;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;16/05/2020;66290;5360;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;17/05/2020;68210;5420;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;18/05/2020;70190;5480;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;19/05/2020;72010;5550;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;20/05/2020;73770;5610;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;21/05/2020;75420;5680;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;22/05/2020;77280;5750;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;23/05/2020;79180;5820;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;24/05/2020;81130;5920;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;25/05/2020;83060;6000;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;26/05/2020;85030;6090;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;27/05/2020;86970;6170;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;28/05/2020;88570;6230;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;29/05/2020;89970;6300;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;30/05/2020;91340;6380;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;31/05/2020;92670;6460;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;01/06/2020;93940;6530;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;02/06/2020;95130;6610;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;03/06/2020;96260;6670;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;04/06/2020;96260;6670;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;05/06/2020;98310;6810;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;06/06/2020;99350;6900;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;07/06/2020;100500;6980;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;08/06/2020;101540;7070;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;09/06/2020;102650;7150;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;10/06/2020;103820;7240;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;11/06/2020;104840;7320;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;12/06/2020;105890;7410;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;13/06/2020;106980;7510;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;14/06/2020;108100;7600;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;15/06/2020;109190;7670;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;16/06/2020;110310;7770;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;17/06/2020;111470;7880;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;18/06/2020;112680;7990;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;19/06/2020;113850;8110;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;20/06/2020;115040;8250;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;21/06/2020;116310;8370;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;22/06/2020;117710;8450;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;23/06/2020;119200;8520;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;24/06/2020;120760;8610;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;25/06/2020;122480;8690;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;26/06/2020;124450;8780;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;27/06/2020;126850;8850;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;28/06/2020;129680;8920;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;29/06/2020;132730;8970;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;30/06/2020;135710;9050;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;01/07/2020;139070;9120;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;02/07/2020;142720;9200;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;03/07/2020;146570;9280;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;04/07/2020;150700;9370;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;05/07/2020;155000;9460;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;06/07/2020;159410;9520;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;07/07/2020;164040;9590;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;08/07/2020;168790;9680;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;09/07/2020;173480;9780;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;10/07/2020;178080;9880;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;11/07/2020;182420;9960;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;12/07/2020;187120;10040;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;13/07/2020;191950;10110;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;14/07/2020;196890;10180;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;15/07/2020;202160;10280;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;16/07/2020;207700;10400;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;17/07/2020;213550;10520;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;18/07/2020;219480;10570;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;19/07/2020;225490;10680;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;20/07/2020;230840;10780;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;21/07/2020;236910;10870;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;22/07/2020;242780;11000;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;23/07/2020;248720;11110;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;24/07/2020;254840;11240;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;25/07/2020;261590;11360;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;26/07/2020;267640;11460;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;27/07/2020;273570;11550;19;13913839;438510430;17348;29.1;6211
76.88;Africa;Algeria;28/07/2020;279730;11630;19;13913839;438510430;17348;29.1;6211
