life_expectancy;continent;location;date;total_cases;total_deaths;total_deaths_per_million;gdp_per_capita;population;population_density;median_age;aged_65_older;hospital_beds_per_thousand
64.13;Africa;South Africa;22/02/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;23/02/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;24/02/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;25/02/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;26/02/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;27/02/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;28/02/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;29/02/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;01/03/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;02/03/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;03/03/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;04/03/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;05/03/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;06/03/2020;1.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;07/03/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;08/03/2020;2.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;09/03/2020;3.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;10/03/2020;7.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;11/03/2020;;;;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;12/03/2020;13.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;13/03/2020;17.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;14/03/2020;24.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;15/03/2020;24.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;16/03/2020;51.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;17/03/2020;62.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;18/03/2020;85.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;19/03/2020;116.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;20/03/2020;150.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;21/03/2020;205.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;22/03/2020;240.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;23/03/2020;274.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;24/03/2020;402.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;25/03/2020;557.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;26/03/2020;709.0;0.0;0.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;27/03/2020;927.0;2.0;34;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;28/03/2020;1170.0;2.0;34;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;29/03/2020;1187.0;2.0;34;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;30/03/2020;1280.0;2.0;34;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;31/03/2020;1326.0;3.0;51;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;01/04/2020;1353.0;5.0;84;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;02/04/2020;1380.0;5.0;84;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;03/04/2020;1462.0;5.0;84;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;04/04/2020;1505.0;7.0;118;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;05/04/2020;1585.0;9.0;152;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;06/04/2020;1655.0;11.0;185;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;07/04/2020;1686.0;12.0;202;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;08/04/2020;1749.0;13.0;219;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;09/04/2020;1845.0;18.0;303;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;10/04/2020;1934.0;18.0;303;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;11/04/2020;2003.0;24.0;405;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;12/04/2020;2028.0;25.0;422;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;13/04/2020;2173.0;25.0;422;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;14/04/2020;2272.0;27.0;455;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;15/04/2020;2415.0;27.0;455;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;16/04/2020;2506.0;34.0;573;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;17/04/2020;2605.0;48.0;809;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;18/04/2020;2783.0;50.0;843;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;19/04/2020;3034.0;52.0;877;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;20/04/2020;3158.0;54.0;0.91;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;21/04/2020;3300.0;58.0;978;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;22/04/2020;3465.0;58.0;978;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;23/04/2020;3635.0;65.0;1.096;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;24/04/2020;3953.0;75.0;1.265;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;25/04/2020;4220.0;79.0;1.332;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;26/04/2020;4361.0;86.0;1.45;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;27/04/2020;4546.0;87.0;1.467;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;28/04/2020;4793.0;90.0;1.517;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;29/04/2020;4996.0;93.0;1.568;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;30/04/2020;5350.0;103.0;1.737;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;01/05/2020;5647.0;103.0;1.737;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;02/05/2020;5951.0;116.0;1.956;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;03/05/2020;6336.0;123.0;2.074;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;04/05/2020;6783.0;131.0;2.209;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;05/05/2020;7220.0;138.0;2.327;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;06/05/2020;7572.0;148.0;2.495;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;07/05/2020;7808.0;153.0;2.58;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;08/05/2020;8232.0;161.0;2.715;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;09/05/2020;8895.0;178.0;3.001;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;10/05/2020;9420.0;186.0;3.136;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;11/05/2020;10015.0;194.0;3.271;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;12/05/2020;10652.0;206.0;3.473;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;13/05/2020;11350.0;206.0;3.473;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;14/05/2020;12074.0;219.0;3.693;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;15/05/2020;12739.0;238.0;4.013;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;16/05/2020;13524.0;247.0;4.165;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;17/05/2020;14355.0;261.0;4.401;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;18/05/2020;15515.0;264.0;4.451;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;19/05/2020;16433.0;286.0;4.822;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;20/05/2020;17200.0;312.0;5.261;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;21/05/2020;18003.0;339.0;5.716;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;22/05/2020;19137.0;369.0;6.222;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;23/05/2020;20125.0;397.0;6.694;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;24/05/2020;21343.0;407.0;6.862;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;25/05/2020;22583.0;429.0;7.233;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;26/05/2020;23615.0;481.0;8.11;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;27/05/2020;24264.0;524.0;8.835;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;28/05/2020;25937.0;552.0;9.307;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;29/05/2020;27403.0;577.0;9.729;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;30/05/2020;29240.0;611.0;10.302;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;31/05/2020;30967.0;643.0;10.842;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;01/06/2020;32683.0;683.0;11.516;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;02/06/2020;34357.0;705.0;11.887;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;03/06/2020;35812.0;755.0;12.73;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;04/06/2020;37525.0;792.0;13.354;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;05/06/2020;40792.0;848.0;14.298;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;06/06/2020;43434.0;908.0;15.31;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;07/06/2020;45973.0;952.0;16.052;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;08/06/2020;48285.0;998.0;16.827;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;09/06/2020;50879.0;1080.0;18.21;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;10/06/2020;52991.0;1162.0;19.592;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;11/06/2020;55421.0;1210.0;20.402;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;12/06/2020;58568.0;1289.0;21.734;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;13/06/2020;61927.0;1354.0;22.83;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;14/06/2020;65736.0;1423.0;23.993;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;15/06/2020;70038.0;1480.0;24.954;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;16/06/2020;73533.0;1568.0;26.438;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;17/06/2020;76334.0;1625.0;27.399;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;18/06/2020;80412.0;1674.0;28.225;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;19/06/2020;83890.0;1737.0;29.287;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;20/06/2020;87715.0;1831.0;30.872;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;21/06/2020;92681.0;1877.0;31.648;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;22/06/2020;97302.0;1930.0;32.542;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;23/06/2020;101590.0;1991.0;33.57;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;24/06/2020;106108.0;2102.0;35.442;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;25/06/2020;111796.0;2205.0;37.178;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;26/06/2020;118375.0;2292.0;38.645;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;27/06/2020;124590.0;2340.0;39.455;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;28/06/2020;131800.0;2413.0;40.685;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;29/06/2020;138134.0;2456.0;41.41;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;30/06/2020;144264.0;2529.0;42.641;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;01/07/2020;151209.0;2657.0;44.8;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;02/07/2020;159333.0;2749.0;46.351;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;03/07/2020;168061.0;2844.0;47.953;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;04/07/2020;177124.0;2952.0;49.773;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;05/07/2020;187977.0;3026.0;51.021;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;06/07/2020;196750.0;3199.0;53.938;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;07/07/2020;205721.0;3310.0;55.81;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;08/07/2020;215855.0;3502.0;59.047;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;09/07/2020;224665.0;3602.0;60.733;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;10/07/2020;238339.0;3720.0;62.723;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;11/07/2020;250687.0;3860.0;65.083;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;12/07/2020;264184.0;3971.0;66.955;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;13/07/2020;276242.0;4079.0;68.776;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;14/07/2020;287796.0;4172.0;70.344;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;15/07/2020;298292.0;4346.0;73.278;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;16/07/2020;311049.0;4453.0;75.082;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;17/07/2020;324221.0;4669.0;78.724;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;18/07/2020;337594.0;4804.0;81.0;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;19/07/2020;350879.0;4948.0;83.428;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;20/07/2020;364328.0;5033.0;84.861;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;21/07/2020;373628.0;5173.0;87.222;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;22/07/2020;381798.0;5368.0;90.51;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;23/07/2020;394948.0;5940.0;100.154;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;24/07/2020;408052.0;6093.0;102.734;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;25/07/2020;421996.0;6343.0;106.949;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;26/07/2020;434200.0;6655.0;112.21;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;27/07/2020;445433.0;6769.0;114.132;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;28/07/2020;452529.0;7067.0;119.156;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;29/07/2020;459761.0;7257.0;122.36;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;30/07/2020;471123.0;7497.0;126.406;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;31/07/2020;482169.0;7812.0;131.718;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;01/08/2020;493183.0;8005.0;134.972;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;02/08/2020;503290.0;8153.0;137.467;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;03/08/2020;511485.0;8366.0;141.059;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;04/08/2020;516862.0;8539.0;143.976;12.294.876;59308690.0;46.754;27.3;5.344;2.32
64.13;Africa;South Africa;05/08/2020;521318.0;8884.0;149.793;12.294.876;59308690.0;46.754;27.3;5.344;2.32
83.03;Asia;South Korea;31/12/2019;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;01/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;02/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;03/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;04/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;05/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;06/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;07/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;08/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;09/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;10/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;11/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;12/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;13/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;14/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;15/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;16/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;17/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;18/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;19/01/2020;0.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;20/01/2020;1.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;21/01/2020;1.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;22/01/2020;1.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;23/01/2020;1.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;24/01/2020;2.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;25/01/2020;2.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;26/01/2020;3.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;27/01/2020;4.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;28/01/2020;4.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;29/01/2020;4.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;30/01/2020;4.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;31/01/2020;7.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;01/02/2020;12.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;02/02/2020;15.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;03/02/2020;15.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;04/02/2020;16.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;05/02/2020;18.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;06/02/2020;23.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;07/02/2020;24.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;08/02/2020;24.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;09/02/2020;25.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;10/02/2020;27.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;11/02/2020;28.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;12/02/2020;28.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;13/02/2020;28.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;14/02/2020;28.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;15/02/2020;28.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;16/02/2020;29.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;17/02/2020;30.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;18/02/2020;31.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;19/02/2020;46.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;20/02/2020;80.0;0.0;0.0;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;21/02/2020;155.0;1.0;0.02;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;22/02/2020;345.0;2.0;39;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;23/02/2020;601.0;5.0;98;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;24/02/2020;762.0;7.0;137;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;25/02/2020;892.0;8.0;156;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;26/02/2020;1146.0;11.0;215;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;27/02/2020;1595.0;12.0;234;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;28/02/2020;2022.0;13.0;254;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;29/02/2020;2931.0;16.0;312;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;01/03/2020;3526.0;17.0;332;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;02/03/2020;4212.0;22.0;429;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;03/03/2020;4812.0;28.0;546;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;04/03/2020;5328.0;32.0;624;35.938.374;51269183.0;527.967;43.4;13.914;12.27
83.03;Asia;South Korea;05/03/2020;5766.0;35.0;683;35.938.374;51269183.0;527.967;43.4;13.914;12.27
